timestamp,7,145,146,193,226,best_zone
2017-12-17 00:00:00-05:00,28.734692,9.612241,15.12245,6.0275874,24.122454,7
2017-12-17 01:00:00-05:00,27.510214,7.9591846,12.5510235,5.816326,26.897955,7
2017-12-17 02:00:00-05:00,28.673468,9.551026,15.91837,7.153061,24.163256,7
2017-12-17 03:00:00-05:00,32.835052,10.244902,18.081638,7.153061,28.53061,7
2017-12-17 04:00:00-05:00,40.16325,10.836734,22.612257,8.78571,36.000004,7
2017-12-17 05:00:00-05:00,36.816326,12.693879,23.55103,8.78571,36.61222,7
2017-12-17 06:00:00-05:00,26.57143,13.734694,19.83673,7.3061223,30.154636,226
2017-12-17 07:00:00-05:00,23.826532,16.096952,17.408169,6.714285,23.551025,7
2017-12-17 08:00:00-05:00,23.826532,16.096952,15.448981,5.040812,19.734686,7
2017-12-17 09:00:00-05:00,21.489794,16.096952,13.6734705,5.040812,20.551023,7
2017-12-17 10:00:00-05:00,20.102041,16.096952,14.408165,4.6326547,19.346941,7
2017-12-17 11:00:00-05:00,19.510212,15.530608,14.867355,4.112245,19.346941,7
2017-12-17 12:00:00-05:00,17.632656,16.785711,14.867355,4.112245,17.469395,7
2017-12-17 13:00:00-05:00,15.428571,16.785711,13.602044,3.5510204,14.918368,145
2017-12-17 14:00:00-05:00,15.428571,16.785711,13.602044,3.5986392,16.551022,145
2017-12-17 15:00:00-05:00,17.428576,16.785711,14.673466,3.5986392,16.551022,7
2017-12-17 16:00:00-05:00,20.204079,17.333334,14.673466,3.5986392,18.275518,7
2017-12-17 17:00:00-05:00,23.204077,17.333334,16.275505,3.5876262,18.275518,7
2017-12-17 18:00:00-05:00,25.79592,17.333334,16.275505,3.5876262,19.9898,7
2017-12-17 19:00:00-05:00,27.142845,14.775508,11.551017,3.5876262,19.9898,7
2017-12-17 20:00:00-05:00,22.775517,10.587624,10.224493,2.1836734,16.326532,7
2017-12-17 21:00:00-05:00,15.959191,5.9183655,6.408164,1.9020628,12.59184,7
2017-12-17 22:00:00-05:00,13.571429,4.5714293,5.387755,1.9020628,11.836735,7
2017-12-17 23:00:00-05:00,20.95918,5.1224494,8.959185,4.5595818,15.836737,7
